order_id,order_date,customer_id,product_id,product_name,category,region,country,quantity,unit_price,revenue,cost,profit,sales_channel,profit_margin_pct
ORD-008163,12/11/2024,CUST-01956,PROD-03874,Monitor,Electronics,South,Sri Lanka,1,1443.5,1443.5,1012.66,430.84,Offline,29.85
ORD-008164,8/31/2025,CUST-02059,PROD-08727,Monitor,Electronics,South,India,2,1817.3,3634.6,2562.86,1071.74,Partner,29.49
ORD-008165,9/5/2024,CUST-01318,PROD-08069,Headphones,Electronics,South,Singapore,2,3827.09,7654.18,5364.5,2289.68,Partner,29.91
ORD-008166,9/30/2025,CUST-01955,PROD-08053,Desk Organizer,Office Supplies,South,Sri Lanka,4,4138.89,16555.56,12908.6,3646.96,Offline,22.03
ORD-008167,6/25/2025,CUST-02310,PROD-03174,Meeting Table,Furniture,North,India,2,737.2,1474.4,1027.44,446.96,Offline,30.31
ORD-008168,1/24/2024,CUST-02949,PROD-07835,Training,Services,East,India,5,1047.89,5239.45,3156.63,2082.82,Partner,39.75
ORD-008169,4/15/2025,CUST-01050,PROD-05656,Installation,Services,South,India,1,489.14,489.14,366.92,122.22,Online,24.99
ORD-008170,7/19/2024,CUST-02979,PROD-07591,Printer Paper,Office Supplies,North,Nepal,2,1429.18,2858.36,2279.07,579.29,Offline,20.27
ORD-008171,5/10/2024,CUST-02701,PROD-02722,Training,Services,West,UAE,2,1032.62,2065.24,1159.18,906.06,Online,43.87
ORD-008172,9/25/2025,CUST-02211,PROD-05015,CRM License,Software,West,India,5,1904.47,9522.35,5437.73,4084.62,Online,42.9
ORD-008173,12/21/2024,CUST-03230,PROD-05711,Notebook,Office Supplies,South,Sri Lanka,3,1238.41,3715.23,2664.99,1050.24,Offline,28.27
ORD-008174,5/29/2024,CUST-01429,PROD-09431,Cloud Storage,Software,South,Singapore,4,519.29,2077.16,1406.27,670.89,Online,32.3
ORD-008175,6/9/2025,CUST-02571,PROD-02710,Cloud Storage,Software,East,Malaysia,1,458.61,458.61,253.86,204.75,Online,44.65
ORD-008176,10/30/2024,CUST-01031,PROD-07360,Training,Services,South,Singapore,1,1723.48,1723.48,999.6,723.88,Partner,42
ORD-008177,6/24/2025,CUST-01797,PROD-05634,Laptop,Electronics,North,India,1,3690.18,3690.18,2609.87,1080.31,Online,29.28
ORD-008178,2/19/2024,CUST-01416,PROD-06214,Meeting Table,Furniture,East,India,4,1752.66,7010.64,3459.57,3551.07,Online,50.65
ORD-008179,4/8/2025,CUST-02707,PROD-07512,Desk,Furniture,North,Nepal,2,1073.64,2147.28,1113.94,1033.34,Online,48.12
ORD-008180,8/27/2024,CUST-02197,PROD-04176,Cloud Storage,Software,North,Bangladesh,2,1890.31,3780.62,2981.24,799.38,Online,21.14
ORD-008181,4/26/2025,CUST-02046,PROD-01795,Bookshelf,Furniture,North,India,2,1550.3,3100.6,2370.09,730.51,Online,23.56
ORD-008182,3/30/2025,CUST-01863,PROD-07136,Desk Organizer,Office Supplies,North,Bangladesh,4,601.51,2406.04,1372.36,1033.68,Offline,42.96
ORD-008183,10/9/2024,CUST-03035,PROD-04860,Maintenance,Services,North,Bangladesh,2,1343.29,2686.58,1290.7,1395.88,Online,51.96
ORD-008184,11/30/2024,CUST-01919,PROD-06114,Bookshelf,Furniture,West,India,3,268.72,806.16,552.08,254.08,Offline,31.52
ORD-008185,12/17/2024,CUST-02401,PROD-02817,Pen Set,Office Supplies,South,Sri Lanka,4,1875.03,7500.12,5350.89,2149.23,Partner,28.66
ORD-008186,10/29/2025,CUST-02832,PROD-06630,Maintenance,Services,North,Nepal,1,938.47,938.47,674.99,263.48,Offline,28.08
ORD-008187,10/10/2025,CUST-02492,PROD-05239,Headphones,Electronics,North,Bangladesh,3,873.83,2621.49,1881.83,739.66,Partner,28.22
ORD-008188,11/22/2024,CUST-02804,PROD-08691,Training,Services,West,Saudi Arabia,2,1055.23,2110.46,1174.99,935.47,Online,44.33
ORD-008189,12/1/2024,CUST-02269,PROD-05155,Laptop,Electronics,East,India,2,4006.82,8013.64,4961.02,3052.62,Offline,38.09
ORD-008190,10/27/2025,CUST-01093,PROD-02119,Pen Set,Office Supplies,South,Singapore,3,813.24,2439.72,1662.33,777.39,Online,31.86
ORD-008191,3/21/2024,CUST-03176,PROD-06299,Analytics License,Software,West,UAE,1,814.03,814.03,666.3,147.73,Online,18.15
ORD-008192,3/27/2024,CUST-01037,PROD-03577,Smartphone,Electronics,South,India,2,1972.38,3944.76,2890.49,1054.27,Online,26.73
ORD-008193,9/14/2024,CUST-02650,PROD-02410,Laptop,Electronics,South,Singapore,2,2969.19,5938.38,4618.9,1319.48,Partner,22.22
ORD-008194,7/3/2024,CUST-03108,PROD-06791,Installation,Services,North,Nepal,4,1169.95,4679.8,2571.91,2107.89,Offline,45.04
ORD-008195,11/22/2025,CUST-02702,PROD-06472,Monitor,Electronics,South,Singapore,1,1560.81,1560.81,892.27,668.54,Online,42.83
ORD-008196,11/28/2025,CUST-02283,PROD-04073,CRM License,Software,South,Sri Lanka,3,1002.43,3007.29,2184.6,822.69,Partner,27.36
ORD-008197,5/2/2024,CUST-01881,PROD-05019,Installation,Services,East,Malaysia,3,1118.35,3355.05,2302.55,1052.5,Partner,31.37
ORD-008198,4/5/2024,CUST-01727,PROD-01717,Printer Paper,Office Supplies,South,Singapore,5,1248.49,6242.45,3155.39,3087.06,Offline,49.45
ORD-008199,8/27/2025,CUST-03018,PROD-03911,Desk,Furniture,East,Malaysia,1,2403.5,2403.5,1639.09,764.41,Online,31.8
ORD-008200,5/29/2025,CUST-02796,PROD-07216,Smartphone,Electronics,North,India,2,1388.07,2776.14,1979.44,796.7,Online,28.7
ORD-008201,3/18/2025,CUST-01316,PROD-06277,Monitor,Electronics,North,India,3,2682.4,8047.2,4100.11,3947.09,Partner,49.05
ORD-008202,5/28/2025,CUST-01051,PROD-01352,Pen Set,Office Supplies,South,India,2,1148.14,2296.28,1718.09,578.19,Online,25.18
ORD-008203,1/5/2025,CUST-02497,PROD-05521,Cloud Storage,Software,West,India,1,663.11,663.11,428.05,235.06,Offline,35.45
ORD-008204,10/31/2024,CUST-02799,PROD-01011,Smartphone,Electronics,South,India,2,789.08,1578.16,1258.5,319.66,Partner,20.26
ORD-008205,12/22/2024,CUST-01432,PROD-09220,Desk,Furniture,East,Malaysia,3,749.32,2247.96,1376.42,871.54,Offline,38.77
ORD-008206,5/27/2024,CUST-03474,PROD-05800,Pen Set,Office Supplies,North,India,2,2291.31,4582.62,2987.24,1595.38,Offline,34.81
ORD-008207,10/11/2024,CUST-03411,PROD-03372,Headphones,Electronics,North,India,10,433.67,4336.7,3251.46,1085.24,Offline,25.02
ORD-008208,10/18/2025,CUST-01084,PROD-05402,Cloud Storage,Software,North,Bangladesh,1,368.37,368.37,214.87,153.5,Partner,41.67
ORD-008209,9/18/2024,CUST-01021,PROD-08094,Cloud Storage,Software,South,Singapore,4,350.65,1402.6,1047.92,354.68,Online,25.29
ORD-008210,7/27/2025,CUST-01233,PROD-01101,Smartphone,Electronics,North,India,2,1179.83,2359.66,1305.86,1053.8,Online,44.66
ORD-008211,5/5/2025,CUST-02321,PROD-05794,Pen Set,Office Supplies,North,India,3,1345.73,4037.19,2119.86,1917.33,Online,47.49
ORD-008212,1/31/2024,CUST-02125,PROD-05443,Desk,Furniture,West,Saudi Arabia,2,2319.04,4638.08,2731.94,1906.14,Offline,41.1
ORD-008213,12/2/2025,CUST-01328,PROD-02638,Maintenance,Services,North,Nepal,1,1623.27,1623.27,961.2,662.07,Online,40.79
ORD-008214,9/24/2024,CUST-02983,PROD-03167,CRM License,Software,East,Malaysia,1,1780.54,1780.54,1446.77,333.77,Offline,18.75
ORD-008215,1/12/2024,CUST-03141,PROD-04591,Monitor,Electronics,South,Sri Lanka,3,1455.82,4367.46,2854.97,1512.49,Offline,34.63
ORD-008216,7/9/2024,CUST-01093,PROD-01026,Security Suite,Software,South,Singapore,1,734.2,734.2,545.03,189.17,Partner,25.77
ORD-008217,2/3/2025,CUST-02055,PROD-04000,Laptop,Electronics,East,Malaysia,3,876.59,2629.77,2027.45,602.32,Online,22.9
ORD-008218,6/20/2025,CUST-03463,PROD-05567,Maintenance,Services,South,India,2,1019.52,2039.04,1253.56,785.48,Online,38.52
ORD-008219,3/31/2024,CUST-01365,PROD-06723,Maintenance,Services,South,Sri Lanka,2,511.26,1022.52,691.53,330.99,Online,32.37
ORD-008220,8/22/2025,CUST-02563,PROD-02197,Installation,Services,East,India,3,758.61,2275.83,1783.6,492.23,Online,21.63
ORD-008221,5/15/2025,CUST-03130,PROD-09830,Maintenance,Services,West,Saudi Arabia,1,718.51,718.51,577.25,141.26,Offline,19.66
ORD-008222,10/27/2024,CUST-02371,PROD-03426,Smartphone,Electronics,North,Nepal,2,1932.62,3865.24,2749.64,1115.6,Online,28.86
ORD-008223,4/20/2024,CUST-03181,PROD-03246,Desk Organizer,Office Supplies,North,Nepal,2,1133.97,2267.94,1591.85,676.09,Online,29.81
ORD-008224,3/20/2024,CUST-02096,PROD-01355,Headphones,Electronics,West,India,4,1223.17,4892.68,2987.88,1904.8,Online,38.93
ORD-008225,10/13/2025,CUST-02691,PROD-04281,Headphones,Electronics,South,India,1,712.7,712.7,544.42,168.28,Online,23.61
ORD-008226,3/8/2025,CUST-03335,PROD-07740,Meeting Table,Furniture,East,Malaysia,1,1285.37,1285.37,771.91,513.46,Online,39.95
ORD-008227,2/20/2025,CUST-02532,PROD-06519,Office Chair,Furniture,South,Singapore,1,1075.51,1075.51,875.05,200.46,Online,18.64
ORD-008228,8/1/2024,CUST-02406,PROD-02743,Desk,Furniture,North,India,4,985.74,3942.96,2720.35,1222.61,Online,31.01
ORD-008229,3/22/2025,CUST-02068,PROD-02969,Notebook,Office Supplies,East,Thailand,2,3885.84,7771.68,3831.2,3940.48,Offline,50.7
ORD-008230,1/18/2024,CUST-02290,PROD-01348,Consulting,Services,East,Malaysia,20,777.35,15547,12092.01,3454.99,Offline,22.22
ORD-008231,2/23/2024,CUST-03156,PROD-06928,CRM License,Software,North,Bangladesh,2,916.23,1832.46,1077.37,755.09,Partner,41.21
ORD-008232,8/31/2025,CUST-02816,PROD-08038,Notebook,Office Supplies,South,Singapore,1,773.17,773.17,419.2,353.97,Partner,45.78
ORD-008233,8/27/2024,CUST-02382,PROD-05845,CRM License,Software,West,India,4,592.32,2369.28,1306.06,1063.22,Partner,44.88
ORD-008234,2/21/2025,CUST-02168,PROD-09300,Smartphone,Electronics,East,India,3,699.13,2097.39,1247.77,849.62,Offline,40.51
ORD-008235,4/30/2025,CUST-01065,PROD-01061,Pen Set,Office Supplies,North,Bangladesh,2,622.09,1244.18,603.67,640.51,Offline,51.48
ORD-008236,3/19/2025,CUST-02988,PROD-09810,Analytics License,Software,East,Malaysia,1,1078.19,1078.19,572.88,505.31,Online,46.87
ORD-008237,7/19/2025,CUST-02684,PROD-01028,Desk Organizer,Office Supplies,East,India,3,523.74,1571.22,824.3,746.92,Online,47.54
ORD-008238,8/21/2025,CUST-03201,PROD-04742,Laptop,Electronics,West,Saudi Arabia,3,2673.7,8021.1,4759.56,3261.54,Online,40.66
ORD-008239,5/2/2024,CUST-01143,PROD-03499,Security Suite,Software,East,Thailand,2,1990.11,3980.22,3090.91,889.31,Online,22.34
ORD-008240,2/23/2025,CUST-01248,PROD-06306,Installation,Services,North,Nepal,3,1918.62,5755.86,4406.71,1349.15,Online,23.44
ORD-008241,7/19/2025,CUST-01895,PROD-06109,Printer Paper,Office Supplies,East,India,1,715.99,715.99,495.59,220.4,Offline,30.78
ORD-008242,8/3/2024,CUST-02405,PROD-05744,CRM License,Software,East,Malaysia,1,1815.46,1815.46,1287.28,528.18,Online,29.09
ORD-008243,2/23/2025,CUST-01296,PROD-03511,Desk Organizer,Office Supplies,North,India,5,1206.62,6033.1,3563.42,2469.68,Online,40.94
ORD-008244,12/9/2025,CUST-03011,PROD-03928,Installation,Services,South,India,2,3299.67,6599.34,4001.32,2598.02,Partner,39.37
ORD-008245,7/4/2025,CUST-01344,PROD-08460,Headphones,Electronics,South,Singapore,1,3941.38,3941.38,2648.25,1293.13,Offline,32.81
ORD-008246,8/15/2024,CUST-03486,PROD-05237,Printer Paper,Office Supplies,East,Malaysia,3,389.71,1169.13,679.64,489.49,Offline,41.87
ORD-008247,8/24/2024,CUST-03107,PROD-01945,CRM License,Software,North,Bangladesh,1,1171.34,1171.34,937.07,234.27,Online,20
ORD-008248,10/5/2025,CUST-02177,PROD-07938,Notebook,Office Supplies,East,Thailand,4,724.74,2898.96,1586.94,1312.02,Partner,45.26
ORD-008249,11/25/2024,CUST-03378,PROD-02805,Maintenance,Services,West,India,1,1469.9,1469.9,861.24,608.66,Offline,41.41
ORD-008250,4/13/2025,CUST-02893,PROD-02070,Smartphone,Electronics,West,India,4,786.25,3145,1985.67,1159.33,Partner,36.86
ORD-008251,11/10/2025,CUST-01131,PROD-07131,Headphones,Electronics,West,India,2,641.02,1282.04,693.73,588.31,Online,45.89
ORD-008252,5/1/2025,CUST-03369,PROD-09679,Consulting,Services,West,UAE,2,3403.13,6806.26,5109.79,1696.47,Online,24.93
ORD-008253,7/2/2025,CUST-02237,PROD-08199,Installation,Services,North,Bangladesh,2,1298.26,2596.52,1914.31,682.21,Partner,26.27
ORD-008254,8/1/2025,CUST-02075,PROD-03447,Security Suite,Software,East,India,3,1545.62,4636.86,3778.19,858.67,Offline,18.52
ORD-008255,9/14/2025,CUST-02982,PROD-06147,Notebook,Office Supplies,South,Sri Lanka,3,1801.83,5405.49,2934.27,2471.22,Offline,45.72
ORD-008256,2/18/2025,CUST-02815,PROD-06434,Desk,Furniture,West,Saudi Arabia,3,1286.94,3860.82,2425.47,1435.35,Partner,37.18
ORD-008257,8/6/2024,CUST-02154,PROD-08372,Laptop,Electronics,North,Nepal,5,1040.05,5200.25,3835.32,1364.93,Offline,26.25
ORD-008258,12/21/2025,CUST-03025,PROD-03302,Bookshelf,Furniture,West,UAE,10,1258.75,12587.5,9593.87,2993.63,Online,23.78
ORD-008259,1/15/2025,CUST-02598,PROD-04445,Monitor,Electronics,East,India,3,869.52,2608.56,1261.74,1346.82,Online,51.63
ORD-008260,3/27/2024,CUST-01191,PROD-04963,CRM License,Software,West,UAE,1,1281.04,1281.04,664.02,617.02,Online,48.17
ORD-008261,4/5/2025,CUST-02638,PROD-03760,Meeting Table,Furniture,North,Bangladesh,2,1723.39,3446.78,1941.7,1505.08,Online,43.67
ORD-008262,2/14/2025,CUST-03178,PROD-07445,Maintenance,Services,North,Bangladesh,3,1651.67,4955.01,2815.55,2139.46,Offline,43.18
ORD-008263,11/21/2025,CUST-01739,PROD-08064,Laptop,Electronics,West,India,2,751.73,1503.46,1188.86,314.6,Online,20.93
ORD-008264,6/8/2025,CUST-02427,PROD-03090,Analytics License,Software,North,India,2,3771.46,7542.92,4394.12,3148.8,Partner,41.75
ORD-008265,3/22/2025,CUST-01938,PROD-05817,Office Chair,Furniture,West,Saudi Arabia,2,368.17,736.34,461,275.34,Offline,37.39
ORD-008266,10/26/2024,CUST-03084,PROD-09133,Headphones,Electronics,North,Nepal,2,409.91,819.82,499.89,319.93,Online,39.02
ORD-008267,2/11/2025,CUST-02740,PROD-09050,Analytics License,Software,East,Thailand,20,898.92,17978.4,10956.89,7021.51,Offline,39.06
ORD-008268,9/28/2025,CUST-01098,PROD-03742,Headphones,Electronics,South,Sri Lanka,4,2483.38,9933.52,6274.78,3658.74,Partner,36.83
ORD-008269,1/9/2025,CUST-02400,PROD-08201,Consulting,Services,East,Malaysia,4,2306.27,9225.08,6939.29,2285.79,Partner,24.78
ORD-008270,8/20/2024,CUST-01822,PROD-08521,Maintenance,Services,East,India,2,1396.29,2792.58,1591.44,1201.14,Offline,43.01
ORD-008271,9/29/2025,CUST-02461,PROD-02744,Meeting Table,Furniture,South,India,10,1234.97,12349.7,7162.38,5187.32,Online,42
ORD-008272,10/11/2025,CUST-03127,PROD-01767,Installation,Services,North,Nepal,1,1278.67,1278.67,925.43,353.24,Online,27.63
ORD-008273,2/18/2024,CUST-01781,PROD-03908,Smartphone,Electronics,North,Nepal,3,108.45,325.35,255.73,69.62,Offline,21.4
ORD-008274,7/4/2024,CUST-02611,PROD-07577,Security Suite,Software,East,India,3,2843.78,8531.34,5964.65,2566.69,Partner,30.09
ORD-008275,7/23/2024,CUST-02668,PROD-07450,Meeting Table,Furniture,East,Thailand,10,1296.68,12966.8,8833.61,4133.19,Online,31.88
ORD-008276,3/18/2024,CUST-01220,PROD-05798,Meeting Table,Furniture,East,India,1,1362.08,1362.08,1054.95,307.13,Partner,22.55
ORD-008277,4/25/2025,CUST-01524,PROD-08422,Training,Services,South,India,1,1903.68,1903.68,1504.69,398.99,Offline,20.96
ORD-008278,1/20/2025,CUST-01750,PROD-02921,Maintenance,Services,South,Sri Lanka,1,4645.88,4645.88,2630.03,2015.85,Online,43.39
ORD-008279,7/12/2024,CUST-02293,PROD-03878,Pen Set,Office Supplies,South,India,1,1019.38,1019.38,570.5,448.88,Partner,44.03
ORD-008280,4/12/2024,CUST-01575,PROD-02686,Smartphone,Electronics,North,Bangladesh,5,1657.9,8289.5,4877.4,3412.1,Online,41.16
ORD-008281,9/8/2025,CUST-02124,PROD-04433,Headphones,Electronics,South,Sri Lanka,5,2483.18,12415.9,8131.49,4284.41,Offline,34.51
ORD-008282,1/10/2025,CUST-02018,PROD-09282,Cloud Storage,Software,West,Saudi Arabia,1,1150.93,1150.93,701.96,448.97,Offline,39.01
ORD-008283,10/13/2024,CUST-02982,PROD-09048,Pen Set,Office Supplies,West,UAE,1,1191.17,1191.17,726.49,464.68,Offline,39.01
ORD-008284,4/26/2025,CUST-01144,PROD-06279,Monitor,Electronics,South,Singapore,1,595.94,595.94,359.37,236.57,Partner,39.7
ORD-008285,12/23/2025,CUST-01600,PROD-07270,CRM License,Software,East,India,4,951.89,3807.56,2830.91,976.65,Online,25.65
ORD-008286,9/6/2024,CUST-02111,PROD-01268,Installation,Services,West,India,2,2018.16,4036.32,2802.57,1233.75,Offline,30.57
ORD-008287,7/19/2024,CUST-03455,PROD-06557,Pen Set,Office Supplies,South,Singapore,5,2524.51,12622.55,9366.14,3256.41,Online,25.8
ORD-008288,6/19/2025,CUST-01624,PROD-06607,Headphones,Electronics,North,Bangladesh,1,1306.82,1306.82,892.63,414.19,Offline,31.69
ORD-008289,4/5/2025,CUST-01843,PROD-01856,Notebook,Office Supplies,North,India,5,1423.24,7116.2,4246.3,2869.9,Online,40.33
ORD-008290,10/26/2024,CUST-01768,PROD-05100,Pen Set,Office Supplies,East,Thailand,1,786.53,786.53,493.77,292.76,Online,37.22
ORD-008291,4/22/2025,CUST-01182,PROD-08867,Consulting,Services,West,Saudi Arabia,4,827.74,3310.96,1767.36,1543.6,Online,46.62
ORD-008292,3/23/2024,CUST-01490,PROD-08364,Smartphone,Electronics,East,Thailand,2,790.09,1580.18,1135.89,444.29,Partner,28.12
ORD-008293,4/2/2025,CUST-02230,PROD-07564,Cloud Storage,Software,North,Bangladesh,2,1142.29,2284.58,1260,1024.58,Online,44.85
ORD-008294,11/21/2025,CUST-01935,PROD-05212,Monitor,Electronics,North,Nepal,1,1596.72,1596.72,815.45,781.27,Online,48.93
ORD-008295,10/24/2024,CUST-03430,PROD-06604,Cloud Storage,Software,West,India,1,692.6,692.6,537.07,155.53,Online,22.46
ORD-008296,12/29/2024,CUST-02853,PROD-04913,Meeting Table,Furniture,West,Saudi Arabia,1,694.94,694.94,456.15,238.79,Partner,34.36
ORD-008297,12/18/2025,CUST-01939,PROD-08256,Cloud Storage,Software,East,Malaysia,10,1330.7,13307,9638.16,3668.84,Offline,27.57
ORD-008298,2/9/2024,CUST-01319,PROD-02977,Laptop,Electronics,East,India,1,3798.37,3798.37,2059.47,1738.9,Offline,45.78
ORD-008299,9/16/2025,CUST-03424,PROD-04184,Cloud Storage,Software,North,India,4,751.96,3007.84,2093.26,914.58,Online,30.41
ORD-008300,12/5/2024,CUST-02203,PROD-01037,Notebook,Office Supplies,West,India,2,1634.71,3269.42,1839.25,1430.17,Online,43.74
ORD-008301,5/30/2025,CUST-03201,PROD-08230,Headphones,Electronics,West,UAE,3,738.64,2215.92,1666.06,549.86,Offline,24.81
ORD-008302,4/17/2024,CUST-01342,PROD-07434,Smartphone,Electronics,North,Nepal,2,667.25,1334.5,1049.35,285.15,Online,21.37
ORD-008303,11/11/2024,CUST-02663,PROD-06725,Cloud Storage,Software,East,India,1,1800.9,1800.9,1052.16,748.74,Online,41.58
ORD-008304,4/23/2024,CUST-01795,PROD-02756,Headphones,Electronics,North,India,1,1022.89,1022.89,569.48,453.41,Partner,44.33
ORD-008305,6/15/2024,CUST-02517,PROD-03970,Installation,Services,North,Nepal,3,1600.85,4802.55,2402.66,2399.89,Offline,49.97
ORD-008306,9/17/2024,CUST-01310,PROD-04398,Monitor,Electronics,North,Nepal,3,673.72,2021.16,1065.52,955.64,Online,47.28
ORD-008307,9/9/2025,CUST-02455,PROD-08208,Analytics License,Software,North,India,2,925.9,1851.8,1311.74,540.06,Offline,29.16
ORD-008308,8/11/2024,CUST-02512,PROD-01341,Headphones,Electronics,South,Singapore,5,1431.75,7158.75,5625.85,1532.9,Online,21.41
ORD-008309,9/18/2024,CUST-01884,PROD-08101,Meeting Table,Furniture,South,Sri Lanka,1,475.74,475.74,384.6,91.14,Partner,19.16
ORD-008310,9/7/2024,CUST-01425,PROD-06968,Consulting,Services,South,Singapore,1,1476.1,1476.1,934.69,541.41,Online,36.68
ORD-008311,6/9/2025,CUST-03124,PROD-02158,Laptop,Electronics,South,Singapore,4,396.93,1587.72,1011.9,575.82,Online,36.27
ORD-008312,12/10/2025,CUST-03022,PROD-06199,Laptop,Electronics,South,Singapore,3,1288.28,3864.84,2325.49,1539.35,Partner,39.83
ORD-008313,5/5/2024,CUST-01814,PROD-02439,Notebook,Office Supplies,North,Nepal,5,787.37,3936.85,1916.88,2019.97,Offline,51.31
ORD-008314,7/24/2024,CUST-02195,PROD-03933,Maintenance,Services,East,Thailand,4,585.55,2342.2,1277.49,1064.71,Partner,45.46
ORD-008315,5/19/2024,CUST-02806,PROD-06153,Monitor,Electronics,South,India,3,1207.82,3623.46,2385.08,1238.38,Offline,34.18
ORD-008316,3/2/2024,CUST-01439,PROD-08321,Pen Set,Office Supplies,South,India,1,752.94,752.94,460.61,292.33,Online,38.83
ORD-008317,10/9/2024,CUST-02119,PROD-01495,Monitor,Electronics,West,UAE,5,2362.07,11810.35,9418.14,2392.21,Online,20.26
ORD-008318,2/23/2024,CUST-02773,PROD-01784,Pen Set,Office Supplies,East,Malaysia,1,744.54,744.54,569.39,175.15,Offline,23.52
ORD-008319,12/11/2024,CUST-02469,PROD-03856,Desk,Furniture,West,India,2,1002.48,2004.96,1535.54,469.42,Offline,23.41
ORD-008320,6/7/2025,CUST-03171,PROD-08988,Installation,Services,South,Singapore,3,897.55,2692.65,1432.26,1260.39,Offline,46.81
ORD-008321,5/15/2024,CUST-03217,PROD-05346,Headphones,Electronics,North,Bangladesh,1,476.86,476.86,345.99,130.87,Online,27.44
ORD-008322,11/25/2024,CUST-02219,PROD-05412,Notebook,Office Supplies,East,India,10,846.14,8461.4,4926.12,3535.28,Online,41.78
ORD-008323,5/23/2024,CUST-02434,PROD-04463,Security Suite,Software,North,Nepal,2,3097.51,6195.02,3740.46,2454.56,Online,39.62
ORD-008324,3/11/2025,CUST-01913,PROD-08411,Bookshelf,Furniture,South,Singapore,2,1085.65,2171.3,1224.57,946.73,Online,43.6
ORD-008325,10/8/2024,CUST-01987,PROD-07273,Training,Services,North,Nepal,3,3444.04,10332.12,7425.33,2906.79,Online,28.13
ORD-008326,5/15/2024,CUST-03060,PROD-08354,Notebook,Office Supplies,West,UAE,20,590.7,11814,8554.03,3259.97,Online,27.59
ORD-008327,5/3/2025,CUST-02219,PROD-05632,CRM License,Software,North,India,3,1896.62,5689.86,3722.38,1967.48,Offline,34.58
ORD-008328,12/21/2025,CUST-02575,PROD-01311,Smartphone,Electronics,West,UAE,1,1380.25,1380.25,816.5,563.75,Online,40.84
ORD-008329,2/4/2025,CUST-01354,PROD-09156,Cloud Storage,Software,West,Saudi Arabia,3,1400.1,4200.3,3183.55,1016.75,Online,24.21
ORD-008330,3/24/2025,CUST-01872,PROD-07098,Smartphone,Electronics,South,Singapore,5,1150.79,5753.95,3613.71,2140.24,Online,37.2
ORD-008331,9/26/2025,CUST-03463,PROD-08914,Office Chair,Furniture,East,Thailand,1,1222.19,1222.19,797.65,424.54,Online,34.74
ORD-008332,9/19/2025,CUST-03164,PROD-04486,Maintenance,Services,East,Thailand,2,2603.22,5206.44,4077.81,1128.63,Offline,21.68
ORD-008333,10/30/2025,CUST-01655,PROD-09572,Notebook,Office Supplies,West,UAE,4,1532.66,6130.64,3127.22,3003.42,Online,48.99
ORD-008334,9/26/2024,CUST-03238,PROD-04257,Notebook,Office Supplies,South,India,3,1179.79,3539.37,2699.04,840.33,Partner,23.74
ORD-008335,1/17/2024,CUST-01441,PROD-08621,Printer Paper,Office Supplies,West,India,10,2771.77,27717.7,18164.25,9553.45,Online,34.47
ORD-008336,9/25/2024,CUST-03141,PROD-03757,Pen Set,Office Supplies,South,Singapore,3,924.77,2774.31,1988.98,785.33,Online,28.31
ORD-008337,4/26/2025,CUST-01997,PROD-06824,Bookshelf,Furniture,West,Saudi Arabia,4,519.53,2078.12,1373.25,704.87,Online,33.92
ORD-008338,8/6/2024,CUST-01893,PROD-03634,Laptop,Electronics,South,Sri Lanka,5,1019.06,5095.3,3672.42,1422.88,Offline,27.93
ORD-008339,11/14/2024,CUST-02535,PROD-08530,Monitor,Electronics,South,Singapore,2,1742.51,3485.02,2518.54,966.48,Partner,27.73
ORD-008340,8/25/2024,CUST-02476,PROD-04848,Monitor,Electronics,West,India,2,901.5,1803,1444.97,358.03,Partner,19.86
ORD-008341,6/28/2025,CUST-01816,PROD-03126,Meeting Table,Furniture,West,India,20,942.41,18848.2,11952.1,6896.1,Partner,36.59
ORD-008342,10/11/2024,CUST-02104,PROD-04574,CRM License,Software,East,Thailand,2,829.26,1658.52,1163.55,494.97,Offline,29.84
ORD-008343,2/6/2024,CUST-02388,PROD-06414,CRM License,Software,North,India,5,1828.73,9143.65,6027.55,3116.1,Offline,34.08
ORD-008344,4/12/2024,CUST-02519,PROD-05455,Notebook,Office Supplies,South,India,5,848.64,4243.2,2993.55,1249.65,Online,29.45
ORD-008345,12/23/2025,CUST-02346,PROD-05296,Meeting Table,Furniture,West,Saudi Arabia,1,1274.85,1274.85,809.6,465.25,Offline,36.49
ORD-008346,3/5/2025,CUST-01327,PROD-09729,Office Chair,Furniture,West,India,20,6284.56,125691.2,67671.52,58019.68,Online,46.16
ORD-008347,10/15/2025,CUST-02740,PROD-06750,Smartphone,Electronics,West,UAE,1,3233.21,3233.21,2233.71,999.5,Partner,30.91
ORD-008348,8/26/2024,CUST-02668,PROD-02287,Smartphone,Electronics,North,Bangladesh,4,757.99,3031.96,1889.65,1142.31,Online,37.68
ORD-008349,10/6/2025,CUST-01998,PROD-08520,Installation,Services,South,Sri Lanka,3,1097.85,3293.55,1657.44,1636.11,Partner,49.68
ORD-008350,5/4/2024,CUST-02964,PROD-06386,Meeting Table,Furniture,East,India,1,1907.14,1907.14,1510.69,396.45,Offline,20.79
ORD-008351,7/18/2025,CUST-01196,PROD-02676,Laptop,Electronics,West,India,5,1031.82,5159.1,3179.97,1979.13,Online,38.36
ORD-008352,8/22/2025,CUST-02397,PROD-04591,Installation,Services,North,Bangladesh,2,1440.9,2881.8,1719.49,1162.31,Partner,40.33
